	13.2239	-5.55779	0
	13.2298	-5.9136	0
	13.2256	-6.2728	0
	13.2112	-6.6351	0
	13.1864	-7.0002	0
	13.151	-7.36779	0
	13.105	-7.73757	0
	13.0482	-8.10922	0
	12.9805	-8.48243	0
	12.9018	-8.85687	0
	12.8121	-9.23223	0
	12.7112	-9.60817	0
	12.5991	-9.98437	0
	12.4757	-10.3605	0
	12.341	-10.7362	0
	12.1949	-11.1112	0
	12.0374	-11.4851	0
	11.8685	-11.8575	0
	11.6881	-12.2282	0
	11.4963	-12.5968	0
	11.293	-12.9629	0
	11.0783	-13.3262	0
	10.8522	-13.6864	0
	10.6147	-14.0431	0
	10.3659	-14.396	0
	10.1058	-14.7447	0
	9.83448	-15.0889	0
	9.55206	-15.4282	0
	9.2586	-15.7623	0
	8.95418	-16.0908	0
	8.63892	-16.4135	0
	8.31292	-16.73	0
	7.97632	-17.0398	0
	7.62925	-17.3429	0
	7.27184	-17.6386	0
	6.90427	-17.9269	0
	6.52668	-18.2073	0
	6.13925	-18.4794	0
	5.74217	-18.7431	0
	5.33563	-18.998	0
	4.91982	-19.2438	0
	4.49497	-19.4801	0
	4.06129	-19.7067	0
	3.619	-19.9233	0
	3.16836	-20.1296	0
	2.7096	-20.3253	0
	2.24298	-20.5102	0
	1.76877	-20.6839	0
	1.28724	-20.8463	0
	0.798664	-20.997	0
	0.30334	-21.1358	0
	-0.198439	-21.2625	0
	-0.706366	-21.3769	0
	-1.22013	-21.4786	0
	-1.73941	-21.5676	0
	-2.26388	-21.6435	0
	-2.7932	-21.7062	0
	-3.32704	-21.7555	0
	-3.86505	-21.7912	0
	-4.40686	-21.8131	0
	-4.95214	-21.8211	0
	-5.5005	-21.815	0
	-6.05157	-21.7947	0
	-6.60499	-21.76	0
	-7.16037	-21.7108	0
	-7.71731	-21.647	0
	-8.27544	-21.5685	0
	-8.83435	-21.4752	0
	-9.39365	-21.3669	0
	-9.95294	-21.2437	0
	-10.5118	-21.1054	0
	-11.0698	-20.9521	0
	-11.6266	-20.7836	0
	-12.1817	-20.6	0
	-12.7348	-20.4012	0
	-13.2853	-20.1872	0
	-13.833	-19.958	0
	-14.3772	-19.7137	0
	-14.9178	-19.4543	0
	-15.4541	-19.1797	0
	-15.9859	-18.8902	0
	-16.5126	-18.5856	0
	-17.0338	-18.2662	0
	-17.5492	-17.9319	0
	-18.0582	-17.583	0
	-18.5606	-17.2194	0
	-19.0558	-16.8414	0
	-19.5434	-16.449	0
	-20.0231	-16.0425	0
	-20.4944	-15.622	0
	-20.9569	-15.1876	0
	-21.4103	-14.7395	0
	-21.854	-14.278	0
	-22.2877	-13.8032	0
	-22.7111	-13.3154	0
	-23.1237	-12.8147	0
	-23.5251	-12.3015	0
	-23.9151	-11.776	0
	-24.2931	-11.2385	0
	-24.6589	-10.6892	0
	-25.012	-10.1284	0
	-25.3522	-9.55641	0
	-25.6791	-8.97357	0
	-25.9923	-8.38017	0
	-26.2916	-7.77655	0
	-26.5766	-7.16306	0
	-26.847	-6.54002	0
	-27.1025	-5.90782	0
	-27.3428	-5.26681	0
	-27.5676	-4.61737	0
	-27.7767	-3.95989	0
	-27.9697	-3.29476	0
	-28.1465	-2.62239	0
	-28.3069	-1.94318	0
	-28.4504	-1.25756	0
	-28.577	-0.565948	0
	-28.6865	0.131223	0
	-28.7786	0.833514	0
	-28.8531	1.54048	0
	-28.9099	2.25166	0
	-28.9488	2.96662	0
	-28.9697	3.68487	0
	-28.9724	4.40596	0
	-28.9569	5.12942	0
	-28.9229	5.85476	0
	-28.8704	6.58152	0
	-28.7993	7.30919	0
	-28.7095	8.03731	0
	-28.601	8.76537	0
	-28.4737	9.4929	0
	-28.3276	10.2194	0
	-28.1627	10.9443	0
	-27.9789	11.6673	0
	-27.7763	12.3877	0
	-27.5548	13.105	0
	-27.3146	13.8189	0
	-27.0556	14.5287	0
	-26.7779	15.234	0
	-26.4816	15.9343	0
	-26.1667	16.629	0
	-25.8334	17.3178	0
	-25.4818	18	0
	-25.112	18.6753	0
	-24.7241	19.343	0
	-24.3183	20.0028	0
	-23.8947	20.6541	0
	-23.4536	21.2965	0
	-22.995	21.9295	0
	-22.5193	22.5526	0
	-22.0266	23.1653	0
	-21.5172	23.7673	0
	-20.9912	24.3579	0
	-20.449	24.9369	0
	-19.8908	25.5036	0
	-19.3169	26.0578	0
	-18.7276	26.5989	0
	-18.1231	27.1265	0
	-17.5038	27.6403	0
	-16.87	28.1397	0
	-16.2221	28.6245	0
	-15.5603	29.0941	0
	-14.8851	29.5482	0
	-14.1968	29.9865	0
	-13.4958	30.4085	0
	-12.7824	30.8139	0
	-12.0572	31.2024	0
	-11.3204	31.5735	0
	-10.5725	31.927	0
	-9.81392	32.2625	0
	-9.04512	32.5798	0
	-8.26653	32.8784	0
	-7.4786	33.1583	0
	-6.6818	33.4189	0
	-5.87659	33.6601	0
	-5.06345	33.8817	0
	-4.24287	34.0833	0
	-3.41535	34.2648	0
	-2.58138	34.4259	0
	-1.74147	34.5664	0
	-0.896128	34.6862	0
	-0.0458812	34.7849	0
	0.808748	34.8626	0
	1.66723	34.9189	0
	2.52903	34.9538	0
	3.3936	34.9672	0
	4.26041	34.9589	0
	5.1289	34.9287	0
	5.99852	34.8768	0
	6.86871	34.8028	0
	7.73892	34.7069	0
	8.60859	34.5889	0
	9.47714	34.4488	0
	10.344	34.2867	0
	11.2087	34.1024	0
	12.0705	33.896	0
	12.9289	33.6676	0
	13.7834	33.4172	0
	14.6334	33.1448	0
	15.4783	32.8505	0
	16.3175	32.5344	0
	17.1506	32.1966	0
	17.9768	31.8372	0
	18.7956	31.4563	0
	19.6066	31.0541	0
	20.4091	30.6308	0
	21.2025	30.1865	0
	21.9864	29.7214	0
	22.7601	29.2358	0
	23.5232	28.7297	0
	24.275	28.2036	0
	25.0151	27.6575	0
	25.7429	27.0918	0
	26.4579	26.5068	0
	27.1596	25.9027	0
	27.8475	25.2799	0
	28.521	24.6387	0
	29.1797	23.9793	0
	29.8231	23.3022	0
	30.4506	22.6077	0
	31.0619	21.8962	0
	31.6565	21.168	0
	32.2338	20.4236	0
	32.7936	19.6634	0
	33.3352	18.8878	0
	33.8584	18.0972	0
	34.3626	17.2921	0
	34.8475	16.4729	0
	35.3128	15.6401	0
	35.7579	14.7942	0
	36.1826	13.9356	0
	36.5864	13.065	0
	36.9691	12.1827	0
	37.3304	11.2894	0
	37.6698	10.3855	0
	37.9871	9.47153	0
	38.282	8.54814	0
	38.5542	7.61583	0
	38.8034	6.67518	0
	39.0295	5.72676	0
	39.2322	4.77115	0
	39.4112	3.80894	0
	39.5663	2.84072	0
	39.6975	1.86709	0
	39.8044	0.888661	0
	39.8869	-0.0939563	0
	39.9449	-1.08015	0
	39.9783	-2.06929	0
	39.987	-3.06076	0
	39.9708	-4.05392	0
	39.9296	-5.04816	0
	39.8635	-6.04282	0
	39.7724	-7.03729	0
	39.6562	-8.03091	0
	39.5149	-9.02305	0
	39.3486	-10.0131	0
	39.1572	-11.0003	0
	38.9409	-11.9842	0
	38.6995	-12.964	0
	38.4333	-13.9391	0
	38.1423	-14.9089	0
	37.8267	-15.8727	0
	37.4864	-16.8299	0
	37.1217	-17.7799	0
	36.7327	-18.7221	0
	36.3197	-19.6557	0
	35.8827	-20.5803	0
	35.422	-21.4951	0
	34.9377	-22.3996	0
	34.4302	-23.2931	0
	33.8997	-24.1751	0
	33.3465	-25.045	0
	32.7707	-25.9021	0
	32.1728	-26.7459	0
	31.553	-27.5758	0
	30.9117	-28.3912	0
	30.2492	-29.1916	0
	29.5658	-29.9764	0
	28.8619	-30.7451	0
	28.138	-31.4971	0
	27.3944	-32.232	0
	26.6314	-32.9491	0
	25.8497	-33.648	0
	25.0495	-34.3282	0
	24.2313	-34.9893	0
	23.3957	-35.6306	0
	22.543	-36.2518	0
	21.6738	-36.8524	0
	20.7885	-37.4321	0
	19.8878	-37.9902	0
	18.972	-38.5265	0
	18.0418	-39.0405	0
	17.0976	-39.5319	0
	16.1401	-40.0002	0
	15.1698	-40.4451	0
	14.1872	-40.8663	0
	13.1931	-41.2634	0
	12.1879	-41.6361	0
	11.1722	-41.9841	0
	10.1467	-42.3072	0
	9.11203	-42.6049	0
	8.06876	-42.8771	0
	7.01753	-43.1236	0
	5.959	-43.3441	0
	4.8938	-43.5384	0
	3.8226	-43.7062	0
	2.74604	-43.8475	0
	1.66479	-43.9621	0
	0.579527	-44.0497	0
	-0.509088	-44.1104	0
	-1.60037	-44.1439	0
	-2.69365	-44.1502	0
	-3.78823	-44.1291	0
	-4.88344	-44.0808	0
	-5.97858	-44.005	0
	-7.07297	-43.9018	0
	-8.1659	-43.7711	0
	-9.2567	-43.613	0
	-10.3447	-43.4275	0
	-11.4291	-43.2146	0
	-12.5093	-42.9744	0
	-13.5847	-42.707	0
	-14.6544	-42.4125	0
	-15.7178	-42.0909	0
	-16.7743	-41.7425	0
	-17.8231	-41.3673	0
	-18.8636	-40.9656	0
	-19.895	-40.5375	0
	-20.9168	-40.0832	0
	-21.9282	-39.6029	0
	-22.9286	-39.0969	0
	-23.9173	-38.5654	0
	-24.8937	-38.0087	0
	-25.8572	-37.4271	0
	-26.807	-36.8208	0
	-27.7425	-36.1903	0
	-28.6632	-35.5358	0
	-29.5684	-34.8577	0
	-30.4575	-34.1563	0
	-31.3298	-33.4321	0
	-32.1849	-32.6854	0
	-33.0221	-31.9167	0
	-33.8409	-31.1263	0
	-34.6407	-30.3148	0
	-35.4209	-29.4826	0
	-36.1809	-28.6301	0
	-36.9204	-27.7579	0
	-37.6387	-26.8665	0
	-38.3354	-25.9563	0
	-39.0099	-25.0279	0
	-39.6619	-24.0818	0
	-40.2907	-23.1187	0
	-40.896	-22.139	0
	-41.4773	-21.1434	0
	-42.0342	-20.1324	0
	-42.5664	-19.1066	0
	-43.0733	-18.0667	0
	-43.5546	-17.0133	0
	-44.0101	-15.947	0
	-44.4392	-14.8684	0
	-44.8417	-13.7783	0
	-45.2173	-12.6772	0
	-45.5657	-11.5659	0
	-45.8865	-10.445	0
	-46.1796	-9.3152	0
	-46.4447	-8.17724	0
	-46.6816	-7.03178	0
	-46.89	-5.87955	0
	-47.0697	-4.72125	0
	-47.2206	-3.55761	0
	-47.3426	-2.38934	0
	-47.4355	-1.21718	0
	-47.4991	-0.0418657	0
	-47.5334	1.13587	0
	-47.5383	2.3153	0
	-47.5137	3.49566	0
	-47.4596	4.67623	0
	-47.376	5.85624	0
	-47.2628	7.03496	0
	-47.1202	8.21164	0
	-46.948	9.38553	0
	-46.7463	10.5559	0
	-46.5153	11.722	0
	-46.255	12.883	0
	-45.9656	14.0383	0
	-45.6471	15.1871	0
	-45.2997	16.3286	0
	-44.9236	17.4622	0
	-44.5189	18.5871	0
	-44.0859	19.7025	0
	-43.6248	20.8078	0
	-43.1358	21.9023	0
	-42.6191	22.9851	0
	-42.0752	24.0557	0
	-41.5042	25.1134	0
	-40.9064	26.1574	0
	-40.2822	27.187	0
	-39.632	28.2017	0
	-38.9561	29.2006	0
	-38.2548	30.1833	0
	-37.5287	31.149	0
	-36.778	32.0971	0
	-36.0033	33.027	0
	-35.2049	33.938	0
	-34.3834	34.8296	0
	-33.5391	35.7012	0
	-32.6727	36.5521	0
	-31.7846	37.3819	0
	-30.8753	38.19	0
	-29.9454	38.9757	0
	-28.9954	39.7387	0
	-28.0259	40.4783	0
	-27.0374	41.1942	0
	-26.0306	41.8857	0
	-25.006	42.5524	0
	-23.9642	43.1939	0
	-22.906	43.8098	0
	-21.8319	44.3995	0
	-20.7425	44.9627	0
	-19.6386	45.499	0
	-18.5207	46.0081	0
	-17.3896	46.4895	0
	-16.246	46.9429	0
	-15.0905	47.368	0
	-13.9239	47.7644	0
	-12.7468	48.132	0
	-11.5601	48.4703	0
	-10.3643	48.7793	0
	-9.16033	49.0585	0
	-7.94882	49.3078	0
	-6.73054	49.527	0
	-5.50625	49.716	0
	-4.27671	49.8744	0
	-3.04266	50.0023	0
	-1.80489	50.0995	0
	-0.564153	50.1658	0
	0.678778	50.2012	0
	1.92313	50.2057	0
	3.16812	50.1791	0
	4.41298	50.1214	0
	5.65693	50.0327	0
	6.89919	49.9129	0
	8.13898	49.7621	0
	9.37552	49.5803	0
	10.608	49.3675	0
	11.8358	49.124	0
	13.0579	48.8497	0
	14.2737	48.5448	0
	15.4824	48.2095	0
	16.6832	47.844	0
	17.8753	47.4483	0
	19.0581	47.0227	0
	20.2307	46.5675	0
	21.3924	46.0828	0
	22.5424	45.569	0
	23.6801	45.0263	0
	24.8047	44.455	0
	25.9154	43.8554	0
	27.0116	43.2279	0
	28.0926	42.5729	0
	29.1576	41.8906	0
	30.2059	41.1815	0
	31.237	40.446	0
	32.2501	39.6846	0
	33.2445	38.8976	0
	34.2197	38.0855	0
	35.1749	37.2487	0
	36.1096	36.3879	0
	37.0231	35.5035	0
	37.9149	34.5959	0
	38.7843	33.6658	0
	39.6308	32.7138	0
	40.4538	31.7402	0
	41.2528	30.7459	0
	42.0272	29.7312	0
	42.7766	28.697	0
	43.5004	27.6437	0
	44.1981	26.572	0
	44.8693	25.4826	0
	45.5135	24.3761	0
	46.1302	23.2532	0
	46.7192	22.1146	0
	47.2799	20.961	0
	47.8119	19.7931	0
	48.3149	18.6115	0
	48.7886	17.4171	0
	49.2326	16.2105	0
	49.6467	14.9926	0
	50.0304	13.764	0
	50.3835	12.5255	0
	50.7058	11.2779	0
	50.9971	10.0219	0
	51.2571	8.75837	0
	51.4856	7.48805	0
	51.6824	6.21175	0
	51.8475	4.93025	0
	51.9806	3.64435	0
	52.0816	2.35486	0
	52.1504	1.06258	0
	52.187	-0.231682	0
	52.1914	-1.52711	0
	52.1633	-2.82289	0
	52.103	-4.11821	0
	52.0103	-5.41225	0
	51.8853	-6.70421	0
	51.728	-7.99327	0
	51.5385	-9.27862	0
	51.3169	-10.5594	0
	51.0633	-11.8349	0
	50.7779	-13.1043	0
	50.4607	-14.3667	0
	50.112	-15.6214	0
	49.7319	-16.8675	0
	49.3207	-18.1044	0
	48.8786	-19.3311	0
	48.4058	-20.5469	0
	47.9026	-21.7511	0
	47.3693	-22.9429	0
	46.8062	-24.1215	0
	46.2137	-25.2862	0
	45.592	-26.4362	0
	44.9416	-27.5708	0
	44.2628	-28.6893	0
	43.5561	-29.791	0
	42.8218	-30.8752	0
	42.0604	-31.9411	0
	41.2724	-32.9881	0
	40.4582	-34.0155	0
	39.6183	-35.0227	0
	38.7532	-36.0091	0
	37.8635	-36.9739	0
	36.9496	-37.9166	0
	36.0122	-38.8366	0
	35.0518	-39.7333	0
	34.069	-40.606	0
	33.0643	-41.4543	0
	32.0385	-42.2776	0
	30.992	-43.0754	0
	29.9257	-43.8471	0
	28.84	-44.5922	0
	27.7357	-45.3103	0
	26.6135	-46.0009	0
	25.474	-46.6636	0
	24.318	-47.2979	0
	23.1461	-47.9033	0
	21.9591	-48.4796	0
	20.7576	-49.0263	0
	19.5426	-49.5431	0
	18.3146	-50.0296	0
	17.0744	-50.4855	0
	15.8229	-50.9105	0
	14.5607	-51.3043	0
	13.2888	-51.6666	0
	12.0077	-51.9973	0
	10.7185	-52.296	0
	9.42173	-52.5626	0
	8.11834	-52.7969	0
	6.80911	-52.9987	0
	5.49484	-53.1678	0
	4.17636	-53.3042	0
	2.85448	-53.4078	0
	1.53003	-53.4784	0
	0.20382	-53.516	0
	-1.12331	-53.5205	0
	-2.45054	-53.492	0
	-3.77705	-53.4303	0
	-5.102	-53.3357	0
	-6.42457	-53.208	0
	-7.74393	-53.0473	0
	-9.05926	-52.8538	0
	-10.3697	-52.6274	0
	-11.6745	-52.3685	0
	-12.9729	-52.077	0
	-14.2639	-51.7531	0
	-15.5468	-51.3971	0
	-16.8208	-51.0092	0
	-18.0851	-50.5894	0
	-19.3388	-50.1382	0
	-20.5813	-49.6558	0
	-21.8117	-49.1424	0
	-23.0292	-48.5984	0
	-24.2332	-48.024	0
	-25.4227	-47.4197	0
	-26.5972	-46.7857	0
	-27.7557	-46.1225	0
	-28.8977	-45.4305	0
	-30.0224	-44.71	0
	-31.129	-43.9615	0
	-32.2169	-43.1855	0
	-33.2854	-42.3824	0
	-34.3338	-41.5528	0
	-35.3614	-40.697	0
	-36.3676	-39.8157	0
	-37.3518	-38.9094	0
	-38.3133	-37.9786	0
	-39.2516	-37.0239	0
	-40.1659	-36.0459	0
	-41.0558	-35.0451	0
	-41.9206	-34.0223	0
	-42.7599	-32.978	0
	-43.573	-31.9129	0
	-44.3595	-30.8276	0
	-45.1189	-29.7228	0
	-45.8506	-28.5992	0
	-46.5543	-27.4574	0
	-47.2293	-26.2983	0
	-47.8754	-25.1224	0
	-48.4921	-23.9305	0
	-49.079	-22.7235	0
	-49.6357	-21.5019	0
	-50.1619	-20.2666	0
	-50.6572	-19.0183	0
	-51.1213	-17.7579	0
	-51.5538	-16.4861	0
	-51.9546	-15.2036	0
	-52.3234	-13.9114	0
	-52.6599	-12.6101	0
	-52.9638	-11.3007	0
	-53.235	-9.9839	0
	-53.4734	-8.66056	0
	-53.6787	-7.33149	0
	-53.8508	-5.99754	0
	-53.9896	-4.65953	0
	-54.095	-3.31831	0
	-54.1669	-1.97472	0
	-54.2053	-0.629589	0
	-54.2102	0.71623	0
	-54.1814	2.0619	0
	-54.1191	3.40656	0
	-54.0233	4.74939	0
	-53.894	6.08954	0
	-53.7313	7.42616	0
	-53.5353	8.75843	0
	-53.3061	10.0855	0
	-53.0439	11.4065	0
	-52.7488	12.7207	0
	-52.421	14.0272	0
	-52.0607	15.3252	0
	-51.6681	16.6139	0
	-51.2434	17.8925	0
	-50.787	19.1601	0
	-50.2991	20.416	0
	-49.78	21.6595	0
	-49.23	22.8896	0
	-48.6495	24.1057	0
	-48.0389	25.307	0
	-47.3985	26.4927	0
	-46.7286	27.6621	0
	-46.0299	28.8144	0
	-45.3026	29.949	0
	-44.5472	31.0652	0
	-43.7642	32.1621	0
	-42.9541	33.2392	0
	-42.1174	34.2958	0
	-41.2547	35.3312	0
	-40.3664	36.3448	0
	-39.4531	37.3359	0
	-38.5153	38.3039	0
	-37.5538	39.2483	0
	-36.569	40.1683	0
	-35.5616	41.0636	0
	-34.5323	41.9334	0
	-33.4816	42.7773	0
	-32.4102	43.5947	0
	-31.3188	44.3852	0
	-30.208	45.1482	0
	-29.0786	45.8832	0
	-27.9313	46.5898	0
	-26.7668	47.2677	0
	-25.5858	47.9162	0
	-24.389	48.5351	0
	-23.1773	49.124	0
	-21.9513	49.6825	0
	-20.7118	50.2102	0
	-19.4596	50.7068	0
	-18.1954	51.1721	0
	-16.9202	51.6057	0
	-15.6346	52.0074	0
	-14.3394	52.3769	0
	-13.0356	52.714	0
	-11.7238	53.0185	0
	-10.4049	53.2902	0
	-9.07969	53.5289	0
	-7.74906	53.7345	0
	-6.41381	53.9069	0
	-5.07477	54.046	0
	-3.73277	54.1517	0
	-2.38865	54.2239	0
	-1.04325	54.2625	0
	0.302595	54.2677	0
	1.64805	54.2393	0
	2.99227	54.1774	0
	4.33443	54.082	0
	5.67369	53.9533	0
	7.0092	53.7912	0
	8.34016	53.5959	0
	9.66571	53.3676	0
	10.985	53.1063	0
	12.2973	52.8122	0
	13.6018	52.4856	0
	14.8976	52.1266	0
	16.1839	51.7355	0
	17.4599	51.3124	0
	18.7249	50.8578	0
	19.978	50.3718	0
	21.2184	49.8549	0
	22.4455	49.3072	0
	23.6585	48.7292	0
	24.8565	48.1212	0
	26.0388	47.4836	0
	27.2048	46.8168	0
	28.3536	46.1213	0
	29.4846	45.3974	0
	30.5971	44.6457	0
	31.6904	43.8666	0
	32.7638	43.0605	0
	33.8166	42.2281	0
	34.8482	41.3698	0
	35.858	40.4862	0
	36.8453	39.5778	0
	37.8095	38.6452	0
	38.75	37.689	0
	39.6663	36.7098	0
	40.5577	35.7082	0
	41.4238	34.6849	0
	42.2639	33.6404	0
	43.0776	32.5755	0
	43.8644	31.4908	0
	44.6238	30.387	0
	45.3553	29.2648	0
	46.0585	28.125	0
	46.733	26.9681	0
	47.3782	25.795	0
	47.9939	24.6063	0
	48.5797	23.403	0
	49.1352	22.1856	0
	49.66	20.9549	0
	50.1539	19.7118	0
	50.6165	18.457	0
	51.0477	17.1914	0
	51.447	15.9156	0
	51.8143	14.6305	0
	52.1494	13.337	0
	52.4521	12.0358	0
	52.7221	10.7277	0
	52.9594	9.41364	0
	53.1638	8.09435	0
	53.3352	6.77068	0
	53.4735	5.44348	0
	53.5786	4.11356	0
	53.6505	2.78177	0
	53.6891	1.44894	0
	53.6945	0.11591	0
	53.6666	-1.21649	0
	53.6056	-2.54741	0
	53.5113	-3.87604	0
	53.384	-5.20153	0
	53.2238	-6.52306	0
	53.0306	-7.83979	0
	52.8048	-9.15092	0
	52.5464	-10.4556	0
	52.2556	-11.7531	0
	51.9327	-13.0425	0
	51.5778	-14.323	0
	51.1912	-15.5939	0
	50.7732	-16.8543	0
	50.324	-18.1036	0
	49.8439	-19.3408	0
	49.3333	-20.5653	0
	48.7925	-21.7762	0
	48.2219	-22.9729	0
	47.6218	-24.1545	0
	46.9927	-25.3204	0
	46.3349	-26.4699	0
	45.6489	-27.6022	0
	44.9352	-28.7166	0
	44.1941	-29.8125	0
	43.4263	-30.8892	0
	42.6321	-31.946	0
	41.8121	-32.9823	0
	40.9669	-33.9974	0
	40.0969	-34.9908	0
	39.2028	-35.9618	0
	38.2852	-36.9098	0
	37.3445	-37.8343	0
	36.3815	-38.7348	0
	35.3967	-39.6105	0
	34.3908	-40.4612	0
	33.3644	-41.2861	0
	32.3182	-42.0849	0
	31.2528	-42.8571	0
	30.169	-43.6021	0
	29.0674	-44.3196	0
	27.9487	-45.0092	0
	26.8137	-45.6703	0
	25.663	-46.3028	0
	24.4974	-46.906	0
	23.3176	-47.4799	0
	22.1244	-48.0238	0
	20.9185	-48.5377	0
	19.7008	-49.0212	0
	18.4719	-49.4739	0
	17.2326	-49.8957	0
	15.9838	-50.2863	0
	14.7261	-50.6455	0
	13.4605	-50.9732	0
	12.1877	-51.269	0
	10.9084	-51.533	0
	9.62359	-51.7648	0
	8.33396	-51.9645	0
	7.04035	-52.1319	0
	5.74356	-52.267	0
	4.4444	-52.3696	0
	3.14369	-52.4399	0
	1.84224	-52.4776	0
	0.540854	-52.483	0
	-0.759648	-52.4559	0
	-2.05846	-52.3965	0
	-3.35477	-52.3047	0
	-4.64778	-52.1807	0
	-5.93669	-52.0247	0
	-7.22068	-51.8366	0
	-8.49898	-51.6167	0
	-9.77079	-51.3652	0
	-11.0353	-51.0822	0
	-12.2918	-50.7679	0
	-13.5394	-50.4226	0
	-14.7774	-50.0465	0
	-16.0051	-49.6398	0
	-17.2217	-49.2029	0
	-18.4263	-48.7361	0
	-19.6184	-48.2396	0
	-20.7971	-47.7138	0
	-21.9618	-47.1591	0
	-23.1117	-46.5759	0
	-24.2461	-45.9645	0
	-25.3643	-45.3253	0
	-26.4657	-44.6588	0
	-27.5496	-43.9654	0
	-28.6153	-43.2456	0
	-29.6622	-42.4999	0
	-30.6896	-41.7287	0
	-31.697	-40.9325	0
	-32.6836	-40.112	0
	-33.649	-39.2675	0
	-34.5925	-38.3997	0
	-35.5136	-37.5092	0
	-36.4117	-36.5964	0
	-37.2863	-35.6621	0
	-38.1369	-34.7068	0
	-38.9629	-33.7311	0
	-39.7639	-32.7356	0
	-40.5393	-31.7211	0
	-41.2889	-30.6882	0
	-42.012	-29.6374	0
	-42.7082	-28.5696	0
	-43.3773	-27.4854	0
	-44.0187	-26.3855	0
	-44.6321	-25.2705	0
	-45.2172	-24.1413	0
	-45.7737	-22.9985	0
	-46.3011	-21.8429	0
	-46.7992	-20.6752	0
	-47.2678	-19.4962	0
	-47.7065	-18.3065	0
	-48.1152	-17.1071	0
	-48.4936	-15.8985	0
	-48.8415	-14.6817	0
	-49.1588	-13.4573	0
	-49.4452	-12.2262	0
	-49.7007	-10.9891	0
	-49.925	-9.74683	0
	-50.1182	-8.50016	0
	-50.2801	-7.24988	0
	-50.4107	-5.99678	0
	-50.5099	-4.74165	0
	-50.5777	-3.48529	0
	-50.6141	-2.22848	0
	-50.6192	-0.972011	0
	-50.5929	0.283321	0
	-50.5353	1.53673	0
	-50.4466	2.78744	0
	-50.3267	4.03465	0
	-50.1759	5.2776	0
	-49.9942	6.51551	0
	-49.7819	7.7476	0
	-49.539	8.97311	0
	-49.2659	10.1913	0
	-48.9627	11.4014	0
	-48.6296	12.6026	0
	-48.2669	13.7943	0
	-47.8749	14.9756	0
	-47.4539	16.1459	0
	-47.0042	17.3044	0
	-46.526	18.4505	0
	-46.0198	19.5833	0
	-45.486	20.7024	0
	-44.9248	21.8068	0
	-44.3367	22.8961	0
	-43.7221	23.9695	0
	-43.0814	25.0264	0
	-42.4151	26.0661	0
	-41.7237	27.088	0
	-41.0075	28.0916	0
	-40.2672	29.0762	0
	-39.5032	30.0412	0
	-38.716	30.986	0
	-37.9061	31.9101	0
	-37.0742	32.813	0
	-36.2207	33.6942	0
	-35.3462	34.553	0
	-34.4514	35.389	0
	-33.5368	36.2018	0
	-32.603	36.9908	0
	-31.6506	37.7556	0
	-30.6803	38.4958	0
	-29.6927	39.2109	0
	-28.6885	39.9006	0
	-27.6683	40.5645	0
	-26.6328	41.2021	0
	-25.5826	41.8132	0
	-24.5185	42.3974	0
	-23.441	42.9543	0
